,T1 (0.B2),T2 (0.B3),T3 (0.B4)
1452,21.953125000000004,21.953125000000004,23.046875
1453,20.78125,20.546875,22.5
1454,20.859375,21.40625,22.968750000000004
1455,20.546875,20.703125000000004,21.171875
1456,20.546875,20.390625000000004,22.421875
1457,20.859375,20.703125000000004,22.031250000000004
1458,20.859375,21.09375,22.343750000000004
1459,20.46875,21.015625000000004,22.656250000000004
1460,20.78125,20.859375,22.734375
1461,20.078125000000004,20.546875,22.109375
1462,21.640625000000004,21.328125000000004,22.890625000000004
1463,20.859375,20.937500000000004,22.578125000000004
1464,21.640625000000004,22.031250000000004,23.046875
1465,21.09375,21.249999999999996,22.265625000000004
1466,21.484375,21.328125000000004,22.968750000000004
1467,20.859375,21.015625000000004,22.656250000000004
1468,20.078125000000004,20.15625,21.796875
1469,21.796875,21.328125000000004,22.890625000000004
1470,21.171875,21.718750000000004,22.5
1471,20.937500000000004,21.171875,22.5
1472,22.1875,21.640625000000004,22.656250000000004
1473,21.40625,21.796875,23.203124999999996
1474,21.249999999999996,22.031250000000004,23.203124999999996
1475,20.937500000000004,21.640625000000004,23.4375
1476,21.484375,21.718750000000004,23.984375000000004
1477,23.125,22.890625000000004,24.609375000000004
1478,21.40625,21.953125000000004,23.671875000000004
1479,21.5625,21.796875,22.968750000000004
1480,20.46875,21.640625000000004,22.890625000000004
1481,20.78125,21.640625000000004,23.671875000000004
1482,21.171875,21.249999999999996,22.734375
1483,21.5625,21.484375,23.203124999999996
1484,20.703125000000004,21.09375,22.421875
1485,20.937500000000004,21.09375,23.125
1486,21.40625,21.328125000000004,22.656250000000004
1487,21.171875,21.328125000000004,23.046875
1488,21.40625,21.640625000000004,23.046875
1489,19.765625000000004,20.46875,22.656250000000004
1490,20.78125,21.09375,23.046875
1491,23.515625,21.5625,23.046875
1492,21.875,21.40625,22.656250000000004
1493,21.640625000000004,21.328125000000004,23.281250000000004
1494,21.796875,21.328125000000004,22.890625000000004
1495,21.484375,21.875,22.890625000000004
1496,21.640625000000004,21.484375,23.046875
1497,20.625000000000004,20.234375,22.578125000000004
1498,22.343750000000004,22.656250000000004,23.75
1499,21.953125000000004,21.796875,23.75
1500,22.109375,21.875,22.968750000000004
1501,20.703125000000004,21.015625000000004,22.890625000000004
1502,19.765625000000004,21.328125000000004,23.359375
1503,21.953125000000004,21.875,23.125
1504,21.40625,20.546875,22.968750000000004
1505,22.109375,21.40625,22.968750000000004
1506,21.953125000000004,21.40625,23.125
1507,22.578125000000004,22.109375,23.203124999999996
1508,21.5625,21.09375,22.5
1509,21.015625000000004,21.796875,23.203124999999996
1510,22.109375,21.40625,22.890625000000004
1511,22.968750000000004,22.109375,23.671875000000004
1512,22.343750000000004,21.484375,23.359375
1513,21.640625000000004,21.328125000000004,22.890625000000004
1514,20.937500000000004,21.328125000000004,23.203124999999996
1515,20.78125,21.484375,22.734375
1516,20.625000000000004,21.40625,23.046875
1517,24.296875000000004,23.593750000000004,24.609375000000004
1518,22.031250000000004,21.484375,23.203124999999996
1519,20.390625000000004,19.84375,20.859375
1520,21.09375,21.640625000000004,23.4375
1521,20.703125000000004,20.46875,21.796875
1522,20.937500000000004,21.015625000000004,22.5
1523,21.328125000000004,22.031250000000004,23.281250000000004
1524,21.718750000000004,22.031250000000004,23.203124999999996
1525,21.796875,22.1875,23.828125
1526,20.390625000000004,21.328125000000004,22.8125
1527,21.718750000000004,21.796875,23.125
1528,21.40625,21.484375,22.8125
1529,21.640625000000004,21.328125000000004,22.734375
1530,21.718750000000004,22.1875,23.359375
1531,22.890625000000004,22.265625000000004,23.515625
1532,20.625000000000004,21.09375,22.656250000000004
1533,21.640625000000004,21.718750000000004,23.203124999999996
1534,20.312500000000004,21.09375,22.343750000000004
1535,21.953125000000004,22.343750000000004,24.140625
1536,21.796875,21.796875,23.125
1537,22.265625000000004,21.484375,23.4375
1538,21.953125000000004,22.265625000000004,23.906250000000004
1539,21.953125000000004,21.796875,22.656250000000004
1540,23.125,22.109375,23.906250000000004
1541,21.718750000000004,21.09375,23.203124999999996
1542,20.234375,21.171875,22.343750000000004
1543,21.015625000000004,21.640625000000004,23.359375
1544,21.953125000000004,22.1875,23.359375
1545,22.109375,21.40625,23.125
1546,21.5625,21.484375,23.046875
1547,21.796875,21.249999999999996,22.578125000000004
1548,21.796875,21.484375,23.359375
1549,21.171875,21.328125000000004,22.8125
1550,19.062500000000004,20.546875,22.343750000000004
1551,19.84375,20.78125,22.343750000000004
1552,22.421875,21.484375,22.8125
1553,21.328125000000004,20.78125,23.046875
1554,21.249999999999996,20.46875,21.718750000000004
1555,20.703125000000004,20.78125,22.578125000000004
1556,22.1875,22.578125000000004,23.593750000000004
1557,20.078125000000004,21.328125000000004,23.125
1558,21.171875,21.5625,23.125
1559,22.265625000000004,21.09375,22.890625000000004
1560,20.625000000000004,20.46875,22.421875
1561,20.859375,20.78125,22.031250000000004
1562,20.703125000000004,20.390625000000004,21.796875
1563,20.46875,20.546875,21.953125000000004
1564,20.937500000000004,20.78125,22.031250000000004
1565,19.375000000000004,21.015625000000004,21.484375
1566,20.546875,20.546875,22.578125000000004
1567,21.5625,21.484375,23.125
1568,20.15625,21.09375,22.8125
1569,20.546875,20.703125000000004,22.343750000000004
1570,21.484375,20.546875,22.1875
1571,20.78125,21.015625000000004,22.734375
1572,20.937500000000004,21.40625,22.421875
1573,21.09375,21.015625000000004,22.578125000000004
1574,20.46875,19.84375,22.1875
1575,20.46875,20.78125,22.265625000000004
1576,21.09375,21.484375,22.5
1577,20.000000000000004,19.53125,21.640625000000004
1578,21.171875,20.78125,22.031250000000004
1579,20.078125000000004,20.859375,21.640625000000004
1580,20.234375,20.390625000000004,21.640625000000004
1581,20.703125000000004,21.015625000000004,22.578125000000004
1582,20.234375,20.546875,22.421875
1583,20.390625000000004,20.703125000000004,22.1875
1584,20.000000000000004,20.703125000000004,21.796875
1585,20.937500000000004,20.312500000000004,21.718750000000004
1586,21.171875,20.703125000000004,22.890625000000004
1587,20.78125,20.46875,21.640625000000004
1588,20.859375,20.546875,22.109375
1589,19.921875,20.703125000000004,22.343750000000004
1590,20.46875,20.15625,22.343750000000004
1591,20.546875,20.15625,21.953125000000004
1592,20.234375,20.390625000000004,21.796875
1593,20.625000000000004,20.703125000000004,22.109375
1594,19.140625,19.53125,20.937500000000004
1595,20.390625000000004,21.249999999999996,21.875
1596,20.234375,20.46875,21.875
1597,21.171875,20.15625,21.718750000000004
1598,20.390625000000004,20.703125000000004,22.265625000000004
1599,19.84375,20.078125000000004,21.640625000000004
1600,21.640625000000004,20.546875,22.8125
1601,20.078125000000004,20.078125000000004,21.718750000000004
1602,19.921875,20.625000000000004,22.031250000000004
1603,20.312500000000004,21.249999999999996,22.968750000000004
1604,20.937500000000004,20.46875,21.875
1605,22.656250000000004,21.328125000000004,23.125
1606,21.171875,21.328125000000004,23.359375
1607,20.859375,20.15625,21.953125000000004
1608,19.609375,20.546875,21.640625000000004
1609,20.312500000000004,20.000000000000004,21.640625000000004
1610,19.765625000000004,20.625000000000004,21.484375
1611,19.921875,20.15625,21.796875
1612,18.90625,19.687500000000004,21.718750000000004
1613,21.796875,21.015625000000004,22.734375
1614,20.625000000000004,20.078125000000004,22.031250000000004
1615,19.453125,19.765625000000004,21.328125000000004
1616,18.59375,20.234375,20.312500000000004
1617,19.375000000000004,19.765625000000004,21.015625000000004
1618,19.296874999999996,20.546875,21.640625000000004
1619,21.015625000000004,20.78125,22.031250000000004
1620,19.765625000000004,19.84375,21.953125000000004
1621,19.453125,19.453125,20.78125
1622,20.859375,20.390625000000004,22.1875
1623,20.937500000000004,21.015625000000004,22.656250000000004
1624,19.84375,19.84375,21.718750000000004
1625,19.609375,19.062500000000004,21.328125000000004
1626,20.859375,20.546875,22.109375
1627,19.140625,20.78125,22.343750000000004
1628,19.687500000000004,19.765625000000004,22.109375
1629,19.609375,20.078125000000004,21.40625
1630,19.375000000000004,20.546875,21.5625
1631,19.53125,19.609375,21.171875
1632,19.375000000000004,20.15625,21.484375
1633,20.46875,20.078125000000004,21.640625000000004
1634,19.140625,20.078125000000004,21.953125000000004
1635,19.062500000000004,19.062500000000004,21.171875
1636,20.546875,20.703125000000004,22.031250000000004
1637,19.296874999999996,19.921875,21.171875
1638,19.296874999999996,18.90625,21.640625000000004
1639,20.390625000000004,20.703125000000004,21.484375
1640,19.921875,20.546875,21.40625
1641,19.921875,20.546875,22.109375
1642,19.375000000000004,20.078125000000004,21.640625000000004
1643,20.625000000000004,20.234375,21.640625000000004
1644,19.921875,19.140625,21.015625000000004
1645,20.000000000000004,20.46875,22.1875
1646,19.687500000000004,19.921875,21.09375
1647,19.765625000000004,20.546875,21.875
1648,19.453125,20.15625,21.640625000000004
1649,20.312500000000004,18.515625,20.937500000000004
1650,20.000000000000004,18.984375000000004,21.249999999999996
1651,19.84375,19.921875,21.5625
1652,19.453125,20.46875,21.718750000000004
1653,20.000000000000004,19.609375,20.859375
1654,20.312500000000004,20.078125000000004,21.328125000000004
1655,19.765625000000004,19.53125,21.171875
1656,19.921875,19.609375,21.484375
1657,19.375000000000004,20.312500000000004,21.40625
1658,19.84375,19.609375,21.718750000000004
1659,19.140625,19.53125,21.015625000000004
1660,19.687500000000004,20.078125000000004,21.171875
1661,19.921875,19.765625000000004,21.484375
1662,20.15625,20.078125000000004,21.40625
1663,19.53125,20.000000000000004,21.40625
1664,19.140625,19.375000000000004,21.249999999999996
1665,19.21875,20.312500000000004,21.796875
1666,20.546875,20.078125000000004,21.328125000000004
1667,19.921875,19.687500000000004,21.09375
1668,19.375000000000004,19.609375,21.328125000000004
1669,19.062500000000004,19.375000000000004,21.328125000000004
1670,19.21875,19.84375,20.937500000000004
1671,20.234375,20.390625000000004,21.875
1672,19.453125,19.140625,20.546875
1673,20.546875,19.765625000000004,21.718750000000004
1674,19.375000000000004,19.53125,20.78125
1675,19.453125,20.078125000000004,21.5625
1676,19.21875,20.234375,21.328125000000004
1677,19.296874999999996,19.53125,21.171875
1678,19.765625000000004,20.46875,21.796875
1679,18.515625,18.59375,21.015625000000004
1680,20.390625000000004,19.687500000000004,21.328125000000004
1681,18.046875000000004,18.671875000000004,19.765625000000004
1682,19.765625000000004,20.234375,21.40625
1683,19.53125,19.765625000000004,20.546875
1684,18.515625,19.453125,20.703125000000004
1685,19.609375,19.140625,20.78125
1686,19.375000000000004,19.21875,20.312500000000004
1687,18.125000000000004,18.828125,20.234375
1688,19.140625,18.828125,20.390625000000004
1689,19.21875,18.750000000000004,20.234375
1690,19.453125,19.609375,20.703125000000004
1691,19.765625000000004,19.609375,21.249999999999996
1692,19.296874999999996,19.84375,21.40625
1693,19.53125,19.140625,21.328125000000004
1694,20.000000000000004,19.921875,21.171875
1695,18.671875000000004,19.296874999999996,20.703125000000004
1696,19.687500000000004,19.21875,21.09375
1697,19.296874999999996,20.15625,21.484375
1698,20.234375,19.453125,21.718750000000004
1699,20.390625000000004,20.078125000000004,21.40625
1700,18.984375000000004,19.53125,21.09375
1701,20.312500000000004,19.84375,21.5625
1702,19.687500000000004,19.296874999999996,21.015625000000004
1703,19.140625,19.84375,21.5625
1704,19.687500000000004,18.359375000000004,20.546875
1705,19.84375,19.765625000000004,21.718750000000004
1706,19.453125,18.828125,21.40625
1707,19.765625000000004,19.921875,20.703125000000004
1708,20.234375,20.78125,21.249999999999996
1709,19.453125,19.453125,21.40625
1710,19.53125,20.312500000000004,21.5625
1711,18.828125,18.59375,20.78125
1712,19.296874999999996,19.609375,21.40625
1713,19.765625000000004,19.53125,20.937500000000004
1714,19.765625000000004,19.53125,21.171875
1715,19.375000000000004,19.53125,21.09375
1716,19.296874999999996,19.296874999999996,20.78125
1717,19.296874999999996,19.296874999999996,20.859375
1718,19.140625,18.359375000000004,20.703125000000004
1719,18.515625,18.750000000000004,20.234375
1720,19.453125,19.140625,20.546875
1721,19.687500000000004,19.84375,21.40625
1722,19.140625,19.375000000000004,20.78125
1723,18.90625,18.984375000000004,20.078125000000004
1724,18.125000000000004,18.671875000000004,20.390625000000004
1725,18.203125,18.750000000000004,20.859375
1726,19.296874999999996,18.984375000000004,20.859375
1727,20.15625,20.000000000000004,21.5625
1728,18.28125,18.90625,20.937500000000004
1729,18.359375000000004,19.453125,20.546875
1730,18.750000000000004,19.21875,21.015625000000004
1731,20.390625000000004,19.765625000000004,21.171875
1732,19.609375,19.140625,20.859375
1733,19.609375,19.921875,21.328125000000004
1734,18.046875000000004,18.984375000000004,19.765625000000004
1735,19.140625,19.375000000000004,21.015625000000004
1736,18.59375,18.125000000000004,20.312500000000004
1737,19.609375,19.21875,21.249999999999996
1738,18.437500000000004,19.453125,20.312500000000004
1739,19.296874999999996,18.984375000000004,20.937500000000004
1740,19.765625000000004,19.53125,21.171875
1741,18.125000000000004,17.96875,19.687500000000004
1742,18.59375,19.296874999999996,20.703125000000004
1743,19.687500000000004,19.453125,21.328125000000004
1744,19.140625,18.984375000000004,20.390625000000004
1745,19.765625000000004,19.21875,20.78125
1746,19.687500000000004,20.000000000000004,21.640625000000004
1747,19.453125,18.984375000000004,20.859375
1748,18.90625,18.750000000000004,20.78125
1749,19.84375,19.687500000000004,21.328125000000004
1750,18.437500000000004,18.359375000000004,20.390625000000004
1751,19.140625,18.90625,20.46875
1752,18.671875000000004,18.59375,20.234375
1753,19.062500000000004,19.765625000000004,21.328125000000004
1754,17.031249999999996,18.203125,19.687500000000004
1755,18.90625,18.828125,20.625000000000004
1756,19.21875,18.671875000000004,20.937500000000004
1757,19.375000000000004,19.375000000000004,21.171875
1758,19.453125,19.140625,20.78125
1759,19.21875,18.984375000000004,20.234375
1760,19.609375,18.750000000000004,20.46875
1761,19.21875,18.984375000000004,21.40625
1762,19.53125,19.062500000000004,20.625000000000004
1763,18.90625,18.90625,20.546875
1764,18.59375,18.437500000000004,20.859375
1765,18.203125,19.765625000000004,21.015625000000004
1766,19.921875,20.15625,21.718750000000004
1767,19.296874999999996,19.453125,20.859375
1768,19.375000000000004,19.765625000000004,21.953125000000004
1769,20.078125000000004,20.390625000000004,21.249999999999996
1770,18.828125,20.546875,21.40625
1771,19.921875,20.46875,21.953125000000004
1772,20.15625,20.000000000000004,22.031250000000004
1773,18.984375000000004,18.515625,20.234375
1774,19.609375,19.609375,21.796875
1775,19.375000000000004,20.000000000000004,20.78125
1776,19.53125,20.312500000000004,22.109375
1777,19.765625000000004,19.84375,21.328125000000004
1778,19.609375,19.375000000000004,21.718750000000004
1779,19.921875,20.234375,21.484375
1780,20.000000000000004,20.234375,21.5625
1781,19.453125,19.84375,21.875
1782,18.671875000000004,19.296874999999996,20.546875
1783,20.15625,20.234375,21.953125000000004
1784,19.609375,20.312500000000004,21.953125000000004
1785,19.609375,20.000000000000004,21.718750000000004
1786,20.312500000000004,19.609375,21.015625000000004
1787,19.765625000000004,20.312500000000004,21.40625
1788,19.375000000000004,20.078125000000004,20.937500000000004
1789,19.453125,20.703125000000004,21.640625000000004
1790,20.390625000000004,19.765625000000004,21.718750000000004
1791,20.859375,20.78125,21.796875
1792,20.15625,20.78125,21.875
1793,19.765625000000004,19.609375,21.249999999999996
1794,20.859375,20.78125,22.343750000000004
1795,21.40625,20.78125,22.656250000000004
1796,19.84375,20.000000000000004,21.796875
1797,21.171875,21.328125000000004,22.890625000000004
1798,20.703125000000004,20.234375,22.109375
1799,18.984375000000004,19.062500000000004,21.796875
1800,19.921875,20.703125000000004,21.953125000000004
1801,19.765625000000004,20.859375,22.031250000000004
1802,20.46875,20.703125000000004,22.343750000000004
1803,19.921875,20.312500000000004,22.578125000000004
1804,19.21875,19.84375,21.249999999999996
1805,19.84375,20.390625000000004,22.109375
1806,19.453125,20.15625,21.328125000000004
1807,20.78125,20.703125000000004,22.109375
1808,20.937500000000004,20.546875,22.031250000000004
1809,20.46875,20.15625,22.265625000000004
1810,20.546875,19.921875,21.640625000000004
1811,20.937500000000004,20.78125,22.1875
1812,23.359375,21.09375,22.968750000000004
1813,19.921875,20.234375,21.5625
1814,21.640625000000004,21.249999999999996,22.890625000000004
1815,21.5625,21.40625,23.359375
1816,20.937500000000004,21.09375,22.968750000000004
1817,20.703125000000004,20.859375,22.5
1818,19.062500000000004,19.84375,21.09375
1819,20.859375,21.328125000000004,22.421875
1820,22.1875,21.5625,23.281250000000004
1821,20.703125000000004,21.249999999999996,22.8125
1822,20.859375,21.015625000000004,21.796875
1823,21.171875,20.859375,23.046875
1824,19.53125,19.53125,20.78125
1825,20.859375,20.937500000000004,22.109375
1826,20.859375,21.640625000000004,22.8125
1827,20.546875,20.937500000000004,22.734375
1828,20.625000000000004,21.40625,22.656250000000004
1829,20.625000000000004,20.703125000000004,22.1875
1830,20.937500000000004,20.234375,21.875
1831,20.859375,20.859375,22.343750000000004
1832,20.859375,21.09375,22.5
1833,21.171875,21.249999999999996,22.343750000000004
1834,20.703125000000004,20.546875,22.109375
1835,20.78125,21.171875,22.5
1836,22.734375,21.484375,22.890625000000004
1837,20.390625000000004,20.859375,21.875
1838,20.312500000000004,20.234375,21.5625
1839,20.78125,20.46875,21.875
1840,21.249999999999996,21.718750000000004,23.046875
1841,20.625000000000004,21.5625,22.968750000000004
1842,20.000000000000004,21.015625000000004,22.031250000000004
1843,21.09375,21.40625,23.046875
1844,21.015625000000004,20.703125000000004,22.265625000000004
1845,21.640625000000004,21.09375,22.8125
1846,21.09375,20.625000000000004,22.734375
1847,21.09375,21.171875,22.265625000000004
1848,20.859375,21.953125000000004,23.125
1849,21.171875,21.09375,22.734375
1850,21.249999999999996,20.859375,21.953125000000004
1851,20.546875,21.484375,22.265625000000004
1852,21.015625000000004,20.625000000000004,22.656250000000004
1853,21.796875,21.171875,22.421875
1854,21.328125000000004,21.40625,22.890625000000004
1855,20.859375,21.171875,22.031250000000004
1856,21.328125000000004,21.40625,22.8125
1857,20.625000000000004,21.015625000000004,22.343750000000004
1858,21.015625000000004,21.015625000000004,23.046875
1859,21.171875,21.484375,22.8125
1860,20.703125000000004,20.625000000000004,22.109375
1861,20.703125000000004,20.46875,22.421875
1862,22.5,22.031250000000004,23.4375
1863,20.234375,20.390625000000004,22.578125000000004
1864,21.718750000000004,22.265625000000004,22.968750000000004
1865,20.859375,20.625000000000004,23.046875
1866,21.953125000000004,21.484375,23.125
1867,21.875,21.484375,22.890625000000004
1868,20.15625,20.937500000000004,22.5
1869,21.796875,21.640625000000004,22.968750000000004
1870,21.718750000000004,21.953125000000004,22.968750000000004
1871,21.171875,21.015625000000004,22.343750000000004
1872,21.249999999999996,21.718750000000004,22.734375
1873,22.8125,21.640625000000004,23.593750000000004
1874,20.703125000000004,21.484375,22.343750000000004
1875,21.718750000000004,21.171875,23.671875000000004
1876,21.953125000000004,21.5625,23.359375
1877,21.875,21.953125000000004,23.75
1878,21.015625000000004,22.031250000000004,22.656250000000004
1879,21.015625000000004,21.328125000000004,22.578125000000004
1880,21.718750000000004,22.109375,23.359375
1881,22.031250000000004,21.796875,22.968750000000004
1882,20.937500000000004,21.484375,23.281250000000004
1883,21.328125000000004,20.703125000000004,22.578125000000004
1884,20.78125,20.937500000000004,22.890625000000004
1885,21.171875,21.09375,22.578125000000004
1886,21.484375,21.09375,22.656250000000004
1887,20.46875,21.09375,22.968750000000004
1888,21.953125000000004,21.953125000000004,23.203124999999996
1889,21.640625000000004,21.40625,23.046875
1890,20.625000000000004,20.859375,22.265625000000004
1891,21.484375,21.953125000000004,23.4375
1892,20.390625000000004,21.328125000000004,22.578125000000004
1893,20.859375,21.328125000000004,22.578125000000004
1894,21.40625,21.484375,22.8125
1895,21.171875,22.109375,23.203124999999996
1896,21.171875,21.718750000000004,23.4375
1897,21.171875,21.328125000000004,22.578125000000004
1898,21.249999999999996,21.40625,23.203124999999996
1899,21.640625000000004,21.249999999999996,22.5
1900,21.249999999999996,21.484375,22.109375
1901,20.46875,20.859375,22.656250000000004
1902,21.249999999999996,21.796875,23.281250000000004
1903,21.40625,21.328125000000004,22.8125
1904,21.484375,21.5625,22.8125
1905,21.328125000000004,21.40625,22.890625000000004
1906,21.09375,21.171875,23.046875
1907,20.000000000000004,20.78125,22.890625000000004
1908,22.343750000000004,22.109375,23.984375000000004
1909,21.953125000000004,21.328125000000004,23.046875
1910,21.640625000000004,21.953125000000004,23.359375
1911,21.5625,21.484375,22.734375
1912,21.640625000000004,21.796875,23.359375
1913,20.15625,20.234375,22.109375
1914,21.015625000000004,21.40625,23.046875
1915,21.5625,21.40625,22.8125
1916,22.343750000000004,22.421875,23.4375
1917,21.796875,21.249999999999996,22.8125
1918,22.421875,22.031250000000004,23.515625
1919,21.328125000000004,21.5625,22.8125
1920,21.249999999999996,21.40625,22.8125
1921,21.640625000000004,21.5625,23.046875
1922,22.1875,22.265625000000004,23.828125
1923,21.796875,22.109375,23.828125
1924,22.343750000000004,22.421875,23.75
1925,21.015625000000004,21.40625,22.656250000000004
1926,22.109375,22.421875,22.578125000000004
1927,22.421875,21.718750000000004,23.359375
1928,22.5,22.265625000000004,23.671875000000004
1929,21.796875,21.5625,22.5
1930,22.578125000000004,21.40625,22.8125
1931,20.703125000000004,21.015625000000004,22.421875
1932,21.5625,21.484375,23.203124999999996
1933,22.968750000000004,21.953125000000004,23.203124999999996
1934,21.171875,21.640625000000004,23.203124999999996
1935,22.656250000000004,22.890625000000004,23.75
1936,21.5625,21.875,23.515625
1937,21.171875,21.249999999999996,22.8125
1938,22.109375,21.5625,23.4375
1939,21.09375,21.40625,22.968750000000004
1940,21.953125000000004,22.656250000000004,23.4375
1941,22.734375,22.031250000000004,23.203124999999996
1942,21.953125000000004,21.5625,23.125
1943,22.109375,22.265625000000004,23.4375
1944,20.46875,21.249999999999996,22.734375
1945,19.53125,21.015625000000004,22.578125000000004
1946,21.484375,21.718750000000004,23.125
1947,22.5,22.109375,24.140625
1948,21.484375,21.484375,23.984375000000004
1949,21.09375,21.249999999999996,22.8125
1950,21.718750000000004,21.484375,23.203124999999996
1951,20.859375,21.249999999999996,23.046875
1952,19.609375,19.84375,22.109375
1953,21.40625,21.249999999999996,22.8125
1954,21.484375,20.703125000000004,22.734375
1955,20.546875,21.015625000000004,22.265625000000004
1956,21.640625000000004,21.484375,23.125
1957,21.796875,22.265625000000004,23.359375
1958,21.484375,20.859375,22.343750000000004
1959,20.15625,20.937500000000004,22.578125000000004
1960,20.546875,20.390625000000004,21.875
1961,21.09375,21.015625000000004,23.046875
1962,21.5625,22.031250000000004,23.046875
1963,22.656250000000004,22.109375,23.984375000000004
1964,22.578125000000004,22.343750000000004,23.4375
1965,21.328125000000004,21.484375,22.8125
1966,21.249999999999996,21.484375,22.734375
1967,21.5625,21.015625000000004,23.046875
1968,21.640625000000004,21.640625000000004,23.593750000000004
1969,21.40625,21.718750000000004,22.968750000000004
1970,21.171875,21.328125000000004,23.125
1971,20.15625,21.015625000000004,22.734375
1972,22.109375,21.796875,23.4375
1973,21.640625000000004,21.40625,23.046875
1974,22.109375,21.328125000000004,23.203124999999996
1975,21.249999999999996,21.015625000000004,22.578125000000004
1976,21.718750000000004,21.718750000000004,23.359375
1977,21.640625000000004,21.328125000000004,23.046875
1978,21.5625,21.953125000000004,23.125
1979,21.09375,21.796875,23.046875
1980,21.796875,21.640625000000004,23.671875000000004
1981,21.015625000000004,21.09375,22.968750000000004
1982,22.734375,22.109375,23.281250000000004
1983,21.328125000000004,21.640625000000004,22.265625000000004
1984,22.343750000000004,21.953125000000004,23.828125
1985,22.031250000000004,21.796875,23.828125
1986,20.234375,21.015625000000004,22.734375
1987,21.40625,21.40625,22.8125
1988,20.937500000000004,20.703125000000004,22.265625000000004
1989,22.421875,21.718750000000004,23.4375
1990,21.875,21.40625,23.046875
1991,21.015625000000004,21.328125000000004,22.8125
1992,22.1875,21.953125000000004,23.593750000000004
1993,22.578125000000004,22.1875,23.984375000000004
1994,22.734375,22.343750000000004,24.0625
1995,21.249999999999996,21.09375,22.578125000000004
1996,21.09375,21.484375,22.578125000000004
1997,21.640625000000004,21.484375,22.968750000000004
1998,21.796875,22.1875,23.281250000000004
1999,21.796875,21.40625,23.281250000000004
2000,21.171875,20.625000000000004,22.578125000000004
2001,21.09375,21.640625000000004,22.5
2002,21.015625000000004,21.796875,22.8125
2003,21.171875,21.484375,22.968750000000004
2004,22.968750000000004,22.8125,23.906250000000004
2005,20.859375,21.953125000000004,22.656250000000004
2006,21.875,21.249999999999996,22.968750000000004
2007,22.031250000000004,21.640625000000004,23.281250000000004
2008,22.109375,21.875,23.359375
2009,22.734375,21.640625000000004,23.125
2010,22.421875,22.734375,23.906250000000004
2011,21.171875,20.46875,22.265625000000004
2012,21.328125000000004,21.484375,23.281250000000004
2013,20.390625000000004,20.937500000000004,22.734375
2014,21.09375,21.953125000000004,23.281250000000004
2015,21.875,21.171875,23.281250000000004
2016,21.953125000000004,21.953125000000004,22.968750000000004
2017,22.109375,21.875,23.046875
2018,22.1875,21.5625,23.515625
2019,22.578125000000004,22.1875,23.4375
2020,22.265625000000004,22.1875,23.203124999999996
2021,21.718750000000004,22.031250000000004,22.734375
2022,21.09375,21.171875,22.890625000000004
2023,22.265625000000004,22.5,23.281250000000004
2024,21.718750000000004,21.328125000000004,22.734375
2025,22.1875,21.5625,23.046875
2026,22.109375,21.484375,23.046875
2027,21.171875,21.40625,22.890625000000004
2028,20.625000000000004,21.015625000000004,22.578125000000004
2029,22.109375,21.171875,22.968750000000004
2030,21.953125000000004,21.484375,23.593750000000004
2031,21.015625000000004,21.328125000000004,22.8125
2032,22.1875,21.640625000000004,23.125
2033,21.40625,21.484375,23.046875
2034,21.40625,21.484375,23.125
2035,22.109375,20.625000000000004,22.890625000000004
2036,20.390625000000004,21.718750000000004,23.125
2037,20.312500000000004,20.78125,22.109375
2038,21.015625000000004,21.015625000000004,22.343750000000004
2039,21.171875,21.484375,23.046875
2040,19.84375,20.234375,21.953125000000004
2041,21.328125000000004,21.718750000000004,22.968750000000004
2042,21.09375,20.390625000000004,22.343750000000004
2043,20.78125,21.484375,22.734375
2044,20.703125000000004,21.015625000000004,22.1875
2045,20.546875,20.78125,22.421875
2046,21.171875,20.937500000000004,22.890625000000004
2047,19.296874999999996,20.234375,21.953125000000004
2048,21.40625,21.171875,22.734375
2049,21.640625000000004,20.78125,22.578125000000004
2050,21.875,20.937500000000004,22.734375
2051,20.78125,20.937500000000004,22.578125000000004
2052,21.171875,20.625000000000004,22.5
2053,20.000000000000004,20.078125000000004,22.1875
2054,21.171875,20.46875,22.343750000000004
2055,21.015625000000004,20.390625000000004,22.109375
2056,20.937500000000004,21.09375,21.796875
2057,19.453125,20.46875,21.796875
2058,21.09375,21.09375,22.734375
2059,20.234375,20.390625000000004,22.265625000000004
2060,21.5625,21.484375,22.5
2061,20.703125000000004,20.625000000000004,22.1875
2062,21.171875,20.859375,22.578125000000004
2063,20.937500000000004,21.171875,22.1875
2064,21.484375,21.328125000000004,22.734375
2065,20.859375,21.328125000000004,21.875
2066,20.390625000000004,20.46875,22.1875
2067,19.765625000000004,21.328125000000004,22.109375
2068,22.578125000000004,20.625000000000004,22.656250000000004
2069,19.375000000000004,20.78125,21.875
2070,21.484375,21.09375,22.656250000000004
2071,20.46875,20.390625000000004,22.031250000000004
2072,21.171875,20.312500000000004,21.953125000000004
2073,21.09375,20.859375,23.046875
2074,21.328125000000004,20.312500000000004,22.109375
2075,20.625000000000004,21.015625000000004,22.578125000000004
2076,20.390625000000004,20.546875,22.1875
2077,20.234375,19.84375,21.953125000000004
2078,20.234375,20.390625000000004,22.109375
2079,20.703125000000004,21.171875,22.8125
2080,20.234375,20.78125,22.031250000000004
2081,20.546875,20.703125000000004,22.265625000000004
2082,21.09375,20.78125,22.578125000000004
2083,19.765625000000004,20.46875,22.265625000000004
2084,20.703125000000004,20.859375,22.109375
